2024-12-17T09:09:11.000Z,คะแนนคงเหลือนักเรียนแสดงผิดปกติ,undefined,P hatchara-บดิน2,AA003626
2024-12-17T08:44:39.173Z,เมนู แนะแนว ขึ้นหน้า sdq,undefined,Patchanok.R🌻,AA003625
2024-12-17T08:37:11.654Z,ขอรหัส pin,undefined,THAI6396,AA003621
2024-12-17T08:23:46.547Z,เข้าแอพด้วยเลข 13 หลักไม่ได้,undefined,@aadd,AA003618
2024-12-17T07:35:31.021Z,ค้นหา 13 หลักนักเรียนแล้วไม่เจอข้อมูล,undefined,PaP34,AA003615
2024-12-17T07:26:53.347Z,ดาวโหลดแอพ Dschool ไม่ได้,undefined,ฟ้าใส456,AA003614
2024-12-17T07:05:35.463Z,การประเมิณนักเรียน,undefined,💖ORAWAN🫶🍁🌵,AA003613
2024-12-17T06:06:31.250Z,ค้นหา 13 หลักนักเรียนไม่เจอข้อมูล,undefined,Au-ma*,AA003611
2024-12-17T05:57:15.858Z,ค้นหาชื่อโรงเรียนไม่เจอ,undefined,Au-ma*,AA003610
2024-12-17T05:49:50.564Z,แนะนำการเข้าใช้งาน Dschool app,undefined,Jindee(Ly)🌈🌈🌈🌈,AA003608
2024-12-17T04:52:27.208Z,นักเรียนเข้าแอพ Dschool ไม่ได้,undefined,Fah_RRTW,AA003605
2024-12-17T04:07:43.579Z,แนะนำการเข้าใช้งาน Dschool,undefined,Jindee(Ly)🌈🌈🌈🌈,AA003598
2024-12-17T03:41:17.257Z,ตามเรื่องรายงาสนการตัดคะแนน,undefined,Ammy Mee,AA003593
2024-12-17T03:23:32.317Z,ดาวโหลดแอพ Dschool ไม่ได้,undefined,kea,AA003591
2024-12-17T03:17:41.258Z,ผู้ปกครองทักไลน์@,undefined,แม่พร,AA003590
2024-12-17T03:01:51.083Z,แนะนำการใช้งาน Dschool,undefined,Bee Bright....49,AA003589
2024-12-17T02:55:39.575Z,สอบถามการเข้าใช้งาน Dschool,undefined,เปรมฤดี,AA003588
2024-12-17T02:45:01.724Z,สอบถามวันหยุดกับทางโรงเรียน,undefined,ÆNi®️uch-เตรียมพัฒนน,AA003587
2024-12-17T02:35:44.185Z,ติดตั้งแอพ Dschool ไม่ได้,undefined,kling🌴💚,AA003586
2024-12-17T02:35:22.324Z,แนะนำการเข้าใช้งาน Dschool,undefined,Thipsuda S. ⚛,AA003585
2024-12-17T01:28:07.541Z,เปลี่ยนที่ปรึกษา,undefined,ever,AA003584
2024-12-17T01:10:25.136Z,ลบรายชื่อบุคลากร,undefined,Porntip.P🐰,AA003583
2024-12-17T01:04:54.861Z,แจ้งให้ส่งข้อมูลนักเรียนทำบัตร,undefined,palm(宫木兰),AA003582
2024-12-17T00:55:56.351Z,นักเรียนสแกนติดเป็นคนอื่น,undefined,wanny ◡̈-ศรีพฤตทา,AA003581
2024-12-13T08:29:15.644Z,แจ้งเตือนหาย,undefined,แอล กิจการ นร,AA003517
2024-12-13T07:41:08.517Z,แจ้งทำบัตรนักเรียนเข้าใหม่,undefined,Nice-ปากเกร็ด,AA003516
2024-12-13T07:38:21.866Z,นักเรียนเข้าแอพไม่ได้,undefined,WACHIRAPON-ศรีพฤฒา,AA003515
2024-12-13T05:34:25.941Z,เปลี่ยนเวลามาสายและเกณการตัดคะแนน 1วันเนื่องจากฝนตก,undefined,Kru Beer,AA003513
2024-12-13T04:33:13.748Z,ครูขอเข้าใช้งาน Dschol,undefined,กิฟท์,AA003512
2024-12-13T04:19:27.364Z,แจ้งชื่อในระบบผิด,undefined,ever,AA003511
2024-12-13T03:17:58.853Z,เปลี่ยนชื่อผู้ตัดคะแนน,undefined,Ammy Mee,AA003509
2024-12-13T02:40:19.902Z,อัพเดทรูปภาพสแกนใบหน้า,undefined,Oat Sikhares,AA003506
2024-12-13T02:34:24.750Z,นักเรียนไม่มีข้อมูลในระบบ,undefined,Patchanok.R🌻,AA003505
2024-12-13T02:34:05.357Z,แนะนำการเข้าใช้งาน Dschool,undefined,I🪼Am,AA003503
2024-12-13T02:17:31.425Z,แจ้งผลรายงานที่คุณครุขอ,undefined,Ammy Mee,AA003502
2024-12-13T02:12:24.411Z,คืนคะแนนนักเรียน,undefined,Nice-ปากเกร็ด,AA003501
2024-12-13T01:55:49.755Z,แจ้งทำบัตร,undefined,แพรว🌼-สมุทรปราการ,AA003500
2024-12-13T01:46:15.229Z,ปรับเวลามาสายวันนี้,undefined,Kru Beer,AA003499
2024-12-13T01:35:56.877Z,ติดตั้งแอพ Dschool ไม่ได้,undefined,Petchrut,AA003498
2024-12-13T01:35:12.109Z,แอพมีปัญหา ต้องลบแล้วลงใหม่บ่อยครั้ง,undefined,KIK.YUWADEE,AA003497
2024-12-13T01:32:24.467Z,ไลน์ไม่แจ้งเตือน,undefined,NRSR⛅🌾🌿-*โพธิสาร,AA003496
2024-12-13T01:18:53.039Z,ขอเข้าใช้งานแอพ Dschool,undefined,ever,AA003495
2024-12-13T01:13:43.946Z,คืนคะแนนนักเรียน,undefined,Nice-ปากเกร็ด,AA003494
2024-12-13T01:12:09.864Z,ตั้งค่าที่ปรึกษา,undefined,I🪼Am,AA003493
2024-12-13T01:10:55.953Z,ขอรายงานใหม่,undefined,Kaopode-Piyapol-HWN-หอวังนน,AA003492
2024-12-13T01:10:42.866Z,คืนคะแนนนักเรียน,undefined,Nice-ปากเกร็ด,AA003491
2024-12-13T01:07:07.318Z,เข้าใช้งานแอพ Dschool ไม่ได้,undefined,ㅎㅈสาวแป๋งㅈㅎ,AA003490
2024-12-13T01:04:04.433Z,ปิดตัดคะแนนอัตโนมัติ 1วัน,undefined,leksuknikom,AA003489
2024-12-12T10:10:26.285Z,ดึงการแจ้งเตือน,undefined,Kru Beer,AA003483
2024-12-12T10:10:16.186Z,แจ้งทำบัตร,undefined,Kaopode-Piyapol-HWN-หอวังนน,AA003482
2024-12-12T09:25:04.992Z,แจ้งทำบัตร,undefined,james.JT33-บางแคปานขำ,AA003481
2024-12-12T09:01:52.190Z,สแกนหน้าติดเป็นคนอื่น,undefined,ชลิต นาวานุเคราะห์,AA003480
2024-12-12T06:18:28.353Z,ขอเข้าใช้งาน Dschool,undefined,NinnY*🐳,AA003477
2024-12-12T06:13:24.305Z,เพิ่มข้อมูลบุคลากร,undefined,NinnY*🐳,AA003476
2024-12-12T05:52:46.704Z,เพิ่มข้อมูลบุคลากร,undefined,Pakorn 168-โยธิน,AA003473
2024-12-12T05:43:51.508Z,คืนคะแนนนักเรียน,undefined,Nice-ปากเกร็ด,AA003472
2024-12-12T04:46:33.942Z,นักเรียนเข้าแอพไม่ได้,undefined,PARICHAT-วิสุทธิกษัตรี,AA003469
2024-12-12T04:17:55.521Z,ขอรายงานคะแนนความประพฤติ,undefined,Ammy Mee,AA003467
2024-12-12T03:05:47.360Z,ขอลิงค์ดาวโหลดแอพ Dschool,undefined,เอกพงษ์,AA003463
2024-12-12T02:41:04.111Z,สอบถามการเข้าถึงเมนูรายงาน,undefined,แพรว🌼-สมุทรปราการ,AA003462
2024-12-12T02:39:50.077Z,ติดตั้งแอพ Dschool ไม่ได้,undefined,Aeka 352😊💵,AA003460
2024-12-12T02:39:32.758Z,กดผิดรับแชท,undefined,oui#0807661259,AA003459
2024-12-12T02:38:27.315Z,คืนคะแนนนักเรียน,undefined,Nice-ปากเกร็ด,AA003458
2024-12-12T02:10:09.287Z,ลบรายชื่อบุคลากร,undefined,Supat-ปทุมวิไล,AA003455
2024-12-12T02:00:41.804Z,ขอรายงานคะแนนความประพฤติ,undefined,Ammy Mee,AA003454
2024-12-12T01:44:16.549Z,สอบถามการโยกเงินบัตรเก่าไปบัตรใหม่,undefined,Nuch156,AA003453
2024-12-12T01:43:24.433Z,ไลน์ไม่แจ้งเตือน,undefined,🤡Oᑎᘜ ᖇᗴᗴ^_ ^Iᗰᗰ ᗩᗴᗰ,AA003452
2024-12-12T01:33:01.091Z,เพิ่มนักเรียนเข้าระบบ,undefined,🔮MAY-SUWAREE.P🧕🏻,AA003450
2024-12-12T01:13:35.379Z,นักเรียนย้ายห้อง,undefined,Nice-ปากเกร็ด,AA003449
2024-12-11T23:31:01.242Z,สอบถามการยกเลิกใบลา,undefined,กรกิจ ศรีกิ้ม,AA003443
2024-12-11T09:39:17.661Z,ตั้งสวถานะลาป่วยนักเรียน,undefined,Nice-ปากเกร็ด,AA003438
2024-12-11T08:42:22.682Z,การเพิ่่มบุตรในปกครอง,undefined,นัชชา1419,AA003437
2024-12-11T08:26:41.921Z,ตั้งค่าสถานะ วันหยุด,undefined,leksuknikom,AA003436
2024-12-11T07:46:21.553Z,คืนคะแนน,undefined,Nice-ปากเกร็ด,AA003434
2024-12-11T07:42:50.178Z,คืนคะแนนนักเรียน,undefined,nokjip,AA003433
2024-12-11T07:19:40.355Z,แอพ Dschool นักเรียนเด้ง,undefined,Nasipas-ศึกษานารี,AA003432
2024-12-11T07:06:15.004Z,นักเรียนย้ายออก,undefined,NADA,AA003431
2024-12-11T06:50:08.477Z,คืนคะแนนนักเรียน,undefined,nokjip,AA003430
2024-12-11T06:35:30.448Z,นักเรียนเข้าแอพไม่ได้,undefined,NADA,AA003429
2024-12-11T06:31:24.777Z,ขอเว็บแดชบอร์ดสถิติของบริษัทไปแสดงในเว็บไซต์โรงเรียน,undefined,oui#0807661259,AA003428
2024-12-11T05:50:19.450Z,คืนคะแนนนักเรียน,undefined,Nice-ปากเกร็ด,AA003426
2024-12-11T05:41:24.071Z,นักเรียนแจ้งยังไม่ได้บัตร,undefined,palm(宫木兰),AA003424
2024-12-11T05:30:22.378Z,นักเรียนเข้าแอพ Dschool ไม่ได้,undefined,Bow,AA003423
2024-12-11T05:25:14.316Z,นักเรียนสแกนไม่ติด,undefined,Sirachat,AA003422
2024-12-11T05:24:47.106Z,เปิดตัดคะแนนอัตโนมัติ,undefined,leksuknikom,AA003421
2024-12-11T04:52:13.270Z,ไม่พบการสแกนลงเวลาของนักเรียน,undefined,Sirachat,AA003420
2024-12-11T04:33:02.526Z,เข้าระบบไม่ได้,undefined,nadia,AA003419
2024-12-11T04:28:24.841Z,คืนคะแนนนักเรียน,undefined,ครูใหญ่ โพธิสาร,AA003418
2024-12-11T04:19:42.781Z,ตั้งเวลามาสาย,undefined,oui#0807661259,AA003416
2024-12-11T04:02:56.055Z,ครูเข้าแอพไม่ได้,undefined,Acha_p-วัดนวล,AA003414
2024-12-11T03:46:09.060Z,เมนู Eq ไม่แสดง,undefined,Maliwan Ch,AA003413
2024-12-11T03:26:06.428Z,คืนคะแนนักเรียน,undefined,Nice-ปากเกร็ด,AA003412
2024-12-11T03:25:01.308Z,ข้อมูลการประเมิณไๆม่ขึ้นที่แอพครู,undefined,I'm Nooknick💃✌️-ศรีพฤตทา,AA003411
2024-12-11T03:13:10.014Z,ประชาสัมพันการเข้าใช้งานแอพ Dschool,undefined,Pook Kanchat,AA003410
2024-12-11T03:08:23.018Z,ครูเข้าแอพไม่ได้,undefined,Patnarin,AA003409
2024-12-11T03:03:15.892Z,สอบถามการตั้งรหัส pin,undefined,Pook Kanchat,AA003408
2024-12-11T03:01:29.055Z,แนะนำการเปิดกล้อง สแกน Qr code,undefined,duean@dejo,AA003407
2024-12-11T02:50:32.992Z,ขอเข้าใช้งาน Dschool,undefined,Aom Juthamas,AA003405
2024-12-11T02:34:16.703Z,แนะนำการเข้าใช้งาน Dschool,undefined,Pook Kanchat,AA003404
2024-12-11T02:30:26.616Z,ลบรายชื่อบุคลากร,undefined,Ingrid,AA003403
2024-12-11T02:30:25.774Z,เข้าระบบไม่ได้,undefined,wanny ◡̈-ศรีพฤตทา,AA003402
